Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
2919649;24430239;21768;21768
2924639;24471002;21768;21768
2929629;24512447;21768;21768
2934619;24553782;21768;21768
2939609;24596722;21768;21768
2944599;24637595;21768;21768
2949589;24678766;21768;21768
2954579;24719697;21768;21768
2959569;24762422;21768;21768
2964559;24804967;21768;21768
2969549;24847397;21768;21768
2974539;24890897;21768;21768
2979529;24933078;21768;21768
2984519;24975611;21768;21768
2989509;25017733;21768;21768
2994499;25059871;21768;21768
2999489;25101213;21768;21768
3004479;25143060;21768;21768
3009469;25184049;21768;21768
3014459;25224844;21768;21768
